# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1664955009.45320 -5.844227 131.145138 -0.337894 0.005911 -0.001788 -0.686141 0.727443 0.0000007548 -0.0000000164 -0.0000022443 0.0000005501 0.0000049196 0.0004440240 7.3756232955 0.0835884221 0.0032977637 0.3083916066 -0.0012965028 0.0232975200
1664955009.55320 -5.836700 130.996563 -0.335437 0.004360 -0.002452 -0.686051 0.727536 0.0000007008 -0.0000000141 -0.0000008278 0.0000005207 0.0000042814 0.0004440239 7.3588825993 0.0832267896 0.0032926258 0.3083300264 -0.0012998544 0.0233055026
1664955009.65320 -5.830301 130.847211 -0.336375 0.004024 -0.003267 -0.685986 0.727596 0.0000007023 -0.0000000105 -0.0000001770 0.0000005274 0.0000044444 0.0004440312 7.3420228799 0.0829819047 0.0032871239 0.3082746167 -0.0013015452 0.0233171730
1664955009.75320 -5.824956 130.699011 -0.337631 0.003619 -0.004370 -0.685619 0.727938 0.0000006966 -0.0000000022 0.0000007665 0.0000005347 0.0000049594 0.0004440113 7.3253005922 0.0827237040 0.0032817998 0.3082166688 -0.0013027176 0.0233271243
1664955009.85320 -5.817140 130.547636 -0.338246 0.003404 -0.004842 -0.685783 0.727782 0.0000006950 0.0000000004 0.0000012122 0.0000005414 0.0000051486 0.0004440156 7.3085135165 0.0825135603 0.0032768503 0.3081608675 -0.0013053427 0.0233391092
1664955009.95320 -5.807261 130.394326 -0.337745 0.002847 -0.004919 -0.685216 0.728318 0.0000006975 -0.0000000017 0.0000016137 0.0000005389 0.0000049173 0.0004440238 7.2915533111 0.0820870967 0.0032717988 0.3081081711 -0.0013074915 0.0233513805
1664955010.05320 -5.798443 130.239367 -0.334303 0.002297 -0.004805 -0.685456 0.728095 0.0000007025 -0.0000000100 0.0000019924 0.0000005354 0.0000045749 0.0004440251 7.2744622197 0.0816550419 0.0032660515 0.3080497667 -0.0013085293 0.0233620635
1664955010.15320 -5.794332 130.092224 -0.330466 0.002214 -0.004770 -0.684881 0.728636 0.0000006815 -0.0000000015 0.0000020319 0.0000005280 0.0000044693 0.0004440198 7.2571315052 0.0812458117 0.0032601618 0.3079947003 -0.0013109299 0.0233723599
1664955010.25320 -5.784754 129.943044 -0.330431 0.001444 -0.006011 -0.685068 0.728453 0.0000006939 0.0000000085 0.0000031226 0.0000005347 0.0000045947 0.0004440164 7.2408409101 0.0811550126 0.0032538639 0.3079368726 -0.0013113344 0.0233848121
1664955010.35320 -5.776943 129.791056 -0.327919 0.001198 -0.006708 -0.684633 0.728856 0.0000006997 0.0000000183 0.0000037771 0.0000005443 0.0000049083 0.0004440113 7.2241184072 0.0806906218 0.0032475950 0.3078840175 -0.0013121322 0.0233961675
1664955010.45320 -5.771535 129.638689 -0.325095 0.001221 -0.007548 -0.684294 0.729166 0.0000006939 0.0000000341 0.0000043573 0.0000005492 0.0000054160 0.0004439743 7.2071889733 0.0804029975 0.0032424000 0.3078254282 -0.0013123982 0.0234052147
1664955010.55320 -5.764047 129.489817 -0.325243 0.001000 -0.008800 -0.684323 0.729125 0.0000007127 0.0000000543 0.0000052728 0.0000005644 0.0000060984 0.0004439347 7.1902244775 0.0802233109 0.0032369447 0.3077667460 -0.0013123915 0.0234156955
1664955010.65320 -5.757482 129.343072 -0.322995 0.000527 -0.008613 -0.683643 0.729765 0.0000007165 0.0000000520 0.0000053498 0.0000005453 0.0000054543 0.0004439611 7.1734981171 0.0796918058 0.0032305034 0.3077147566 -0.0013139056 0.0234276203
1664955010.75320 -5.750033 129.192735 -0.318688 -0.000190 -0.007819 -0.683492 0.729916 0.0000007471 0.0000000555 0.0000053885 0.0000005305 0.0000045331 0.0004439922 7.1572147320 0.0793888731 0.0032251538 0.3076606438 -0.0013142305 0.0234387261
1664955010.85320 -5.742938 129.043183 -0.314004 0.000881 -0.006132 -0.683136 0.730265 0.0000007022 0.0000000337 0.0000037164 0.0000005244 0.0000042096 0.0004440455 7.1401967522 0.0791409893 0.0032193526 0.3076044293 -0.0013149523 0.0234500277
1664955010.95320 -5.735883 128.891014 -0.310166 0.000287 -0.005716 -0.682611 0.730759 0.0000007667 0.0000000554 0.0000038411 0.0000005477 0.0000037436 0.0004440956 7.1239300460 0.0788402146 0.0032152849 0.3075498512 -0.0013166483 0.0234620207
1664955011.05320 -5.727729 128.739322 -0.309885 0.000365 -0.004563 -0.682236 0.731117 0.0000007918 0.0000000452 0.0000027869 0.0000005615 0.0000032000 0.0004441292 7.1068272381 0.0785240309 0.0032106564 0.3074989994 -0.0013170101 0.0234735214
1664955011.15320 -5.715489 128.584959 -0.307090 -0.000080 -0.004114 -0.682535 0.730841 0.0000008150 0.0000000285 0.0000029956 0.0000005550 0.0000024438 0.0004441508 7.0902624538 0.0781858785 0.0032055051 0.3074458686 -0.0013171489 0.0234847995
1664955011.25320 -5.709495 128.436652 -0.304105 -0.000836 -0.004686 -0.682579 0.730797 0.0000007650 0.0000000770 0.0000039627 0.0000005482 0.0000028311 0.0004441218 7.0734129519 0.0777435912 0.0032007424 0.3073943144 -0.0013192121 0.0234955454
1664955011.35320 -5.696990 128.283226 -0.301390 -0.001099 -0.002853 -0.681725 0.731602 0.0000007579 0.0000000561 0.0000028734 0.0000005426 0.0000012170 0.0004441651 7.0567122215 0.0772055247 0.0031962753 0.3073487722 -0.0013200221 0.0235076105
1664955011.45320 -5.686593 128.131390 -0.299966 -0.001074 -0.001301 -0.681543 0.731776 0.0000007588 0.0000000632 0.0000018234 0.0000005506 0.0000002222 0.0004441951 7.0398541712 0.0766520540 0.0031917961 0.3073000502 -0.0013212837 0.0235184825
1664955011.55320 -5.676068 127.977580 -0.296884 0.000089 0.000200 -0.681012 0.732272 0.0000007495 0.0000000669 0.0000001796 0.0000005570 0.0000000669 0.0004442086 7.0230109260 0.0762303572 0.0031874227 0.3072506033 -0.0013220083 0.0235301386
1664955011.65320 -5.661683 127.820240 -0.292105 0.001281 0.001335 -0.681093 0.732194 0.0000007471 0.0000000687 -0.0000013415 0.0000005603 0.0000001285 0.0004442080 7.0060714460 0.0757743888 0.0031832306 0.3072028357 -0.0013225206 0.0235416420
1664955011.75320 -5.655622 127.670904 -0.292302 0.002009 0.001053 -0.680683 0.732575 0.0000007497 0.0000000834 -0.0000017141 0.0000005808 0.0000007622 0.0004442098 6.9889555169 0.0751352633 0.0031775252 0.3071532458 -0.0013237729 0.0235523858
1664955011.85320 -5.647107 127.518126 -0.293658 0.002185 0.000817 -0.680608 0.732644 0.0000007561 0.0000000893 -0.0000016430 0.0000005914 0.0000010358 0.0004442006 6.9726187235 0.0748703054 0.0031722369 0.3071001557 -0.0013241157 0.0235656458
1664955011.95320 -5.637512 127.363186 -0.294311 0.002915 0.001279 -0.679885 0.733312 0.0000007613 0.0000000932 -0.0000024087 0.0000006114 0.0000012999 0.0004442007 6.9557240386 0.0744859066 0.0031668347 0.3070512066 -0.0013251414 0.0235790534
1664955012.05320 -5.623248 127.209294 -0.299090 0.002386 0.000755 -0.679588 0.733590 0.0000007538 0.0000001168 -0.0000018501 0.0000006149 0.0000012397 0.0004441903 6.9390822452 0.0740136093 0.0031621374 0.3069999250 -0.0013276525 0.0235909942
1664955012.15312 -5.606705 127.050995 -0.298447 0.002494 0.001508 -0.679334 0.733823 0.0000008061 0.0000001701 -0.0000023425 0.0000006569 0.0000010725 0.0004441984 6.9222764931 0.0733212127 0.0031579466 0.3069582239 -0.0013298712 0.0236041557
1664955012.25304 -5.601415 126.901116 -0.301305 0.002841 0.001479 -0.679098 0.734040 0.0000007691 0.0000001366 -0.0000028099 0.0000006075 0.0000011111 0.0004441485 6.9051083043 0.0726058743 0.0031529851 0.3069074771 -0.0013332850 0.0236137664
1664955012.35298 -5.590120 126.752721 -0.300987 0.001556 0.001013 -0.678059 0.735006 0.0000007537 0.0000001409 -0.0000013606 0.0000006078 0.0000005204 0.0004441704 6.8890744263 0.0722877713 0.0031483359 0.3068528500 -0.0013358541 0.0236263696
1664955012.45293 -5.579894 126.601383 -0.301338 0.001457 0.001270 -0.678015 0.735045 0.0000007567 0.0000001479 -0.0000016205 0.0000006193 0.0000004086 0.0004441934 6.8726659695 0.0718452003 0.0031436092 0.3068053572 -0.0013386749 0.0236391446
1664955012.55290 -5.569487 126.450641 -0.301313 0.001490 0.000763 -0.677413 0.735601 0.0000006888 0.0000000828 -0.0000013477 0.0000005652 0.0000007227 0.0004442011 6.8561934764 0.0714225227 0.0031389590 0.3067538580 -0.0013428572 0.0236501729
1664955012.65287 -5.560125 126.298427 -0.300306 0.001174 -0.000088 -0.677157 0.735838 0.0000006808 0.0000000771 -0.0000005354 0.0000005658 0.0000009271 0.0004442356 6.8399538180 0.0709419284 0.0031340051 0.3067069549 -0.0013450818 0.0236617314
1664955012.75285 -5.550279 126.153027 -0.301976 -0.000266 -0.000755 -0.676297 0.736629 0.0000006795 0.0000000770 0.0000007874 0.0000005610 0.0000004672 0.0004442613 6.8236286657 0.0704025834 0.0031294694 0.3066623299 -0.0013476584 0.0236730527
1664955012.85284 -5.530177 126.000612 -0.298500 -0.001555 -0.000198 -0.676653 0.736301 0.0000006716 0.0000000623 0.0000014267 0.0000005425 -0.0000008023 0.0004442444 6.8079736508 0.0699147314 0.0031248849 0.3066156784 -0.0013497262 0.0236830960
1664955012.95283 -5.522889 125.849987 -0.296951 -0.002145 -0.000205 -0.675865 0.737022 0.0000006677 0.0000000392 0.0000017075 0.0000005321 -0.0000012937 0.0004442116 6.7915558761 0.0689752604 0.0031200328 0.3065791340 -0.0013518079 0.0236950219
1664955013.05282 -5.516112 125.699654 -0.293780 -0.002292 -0.000533 -0.675474 0.737380 0.0000006662 0.0000000355 0.0000018916 0.0000005296 -0.0000010644 0.0004442105 6.7752177924 0.0687901811 0.0031159051 0.3065212251 -0.0013538410 0.0237069814
1664955013.15282 -5.499165 125.542394 -0.290538 -0.001204 -0.000370 -0.675445 0.737409 0.0000006636 0.0000000248 0.0000013930 0.0000005298 -0.0000005104 0.0004442171 6.7587017276 0.0686109469 0.0031108693 0.3064606326 -0.0013542054 0.0237185723
1664955013.25281 -5.483273 125.386549 -0.287559 -0.000848 -0.000085 -0.675307 0.737537 0.0000006757 0.0000000197 0.0000007339 0.0000005368 -0.0000003807 0.0004442319 6.7416788973 0.0677166412 0.0031059236 0.3064254605 -0.0013558285 0.0237309671
1664955013.35282 -5.467271 125.225462 -0.285484 -0.000171 0.000440 -0.674857 0.737948 0.0000006707 0.0000000214 0.0000000488 0.0000005346 -0.0000002254 0.0004442372 6.7247407482 0.0669746726 0.0031009487 0.3063831478 -0.0013577960 0.0237429476
1664955013.45282 -5.452852 125.069958 -0.280297 -0.000990 0.000820 -0.674532 0.738245 0.0000006565 0.0000000265 0.0000003791 0.0000005253 -0.0000010085 0.0004442323 6.7076123076 0.0661035640 0.0030959686 0.3063463296 -0.0013594354 0.0237553038
1664955013.55282 -5.438865 124.916895 -0.277321 -0.001210 0.000915 -0.673871 0.738847 0.0000006675 0.0000000219 0.0000003585 0.0000005312 -0.0000013838 0.0004442365 6.6909769420 0.0654932650 0.0030911753 0.3063046613 -0.0013605108 0.0237681450
1664955013.65282 -5.424080 124.763194 -0.274767 -0.001179 0.001074 -0.673430 0.739249 0.0000006624 0.0000000189 0.0000001779 0.0000005327 -0.0000013801 0.0004442427 6.6745733063 0.0648848979 0.0030863688 0.3062641494 -0.0013618577 0.0237805880
1664955013.75282 -5.408357 124.610895 -0.270602 -0.001483 0.000606 -0.673370 0.739304 0.0000006546 0.0000000088 0.0000007738 0.0000005280 -0.0000012070 0.0004442534 6.6582968180 0.0642161903 0.0030812292 0.3062231018 -0.0013625093 0.0237919532
1664955013.85282 -5.393539 124.458528 -0.266208 -0.000918 0.001158 -0.673488 0.739197 0.0000006355 0.0000000125 -0.0000000095 0.0000005232 -0.0000012402 0.0004442616 6.6417883247 0.0634427285 0.0030768066 0.3061810601 -0.0013655029 0.0238028418
1664955013.95282 -5.376781 124.299465 -0.264580 -0.000766 0.000769 -0.672790 0.739832 0.0000006381 -0.0000000116 0.0000000412 0.0000005306 -0.0000010204 0.0004442760 6.6256367597 0.0627590469 0.0030714341 0.3061405852 -0.0013653605 0.0238153516
1664955014.05282 -5.373821 124.151304 -0.262728 0.000367 0.000386 -0.672086 0.740473 0.0000006455 -0.0000000082 -0.0000003587 0.0000005220 -0.0000002056 0.0004442284 6.6084623955 0.0620507472 0.0030651621 0.3060939864 -0.0013648297 0.0238274736
1664955014.15282 -5.357611 123.996390 -0.261678 -0.000534 -0.000195 -0.671954 0.740593 0.0000006534 0.0000000006 0.0000005725 0.0000005287 -0.0000002574 0.0004442303 6.5929876213 0.0619574776 0.0030602476 0.3060387961 -0.0013660339 0.0238397078
1664955014.25282 -5.340522 123.842739 -0.260310 -0.001464 0.000302 -0.671459 0.741040 0.0000006616 -0.0000000015 0.0000007821 0.0000005378 -0.0000012062 0.0004442241 6.5765366725 0.0611298452 0.0030551401 0.3060029601 -0.0013681197 0.0238515467
1664955014.35282 -5.324806 123.687100 -0.262751 -0.001343 0.000602 -0.670985 0.741469 0.0000006608 0.0000000088 0.0000005415 0.0000005442 -0.0000013655 0.0004442217 6.5601592297 0.0604373608 0.0030498616 0.3059617692 -0.0013704817 0.0238629986
1664955014.45282 -5.312247 123.536538 -0.259450 -0.001310 -0.000296 -0.670994 0.741461 0.0000006968 0.0000000079 0.0000011804 0.0000005535 -0.0000005395 0.0004442301 6.5437926940 0.0598638894 0.0030444829 0.3059225265 -0.0013720906 0.0238761633
1664955014.55282 -5.299261 123.383839 -0.254609 -0.000305 -0.000332 -0.670570 0.741846 0.0000007023 0.0000000136 0.0000006813 0.0000005559 -0.0000000760 0.0004442336 6.5276349982 0.0592929466 0.0030391998 0.3058834787 -0.0013736866 0.0238878666
1664955014.65282 -5.283778 123.229754 -0.252577 -0.000038 -0.000147 -0.670314 0.742078 0.0000007285 0.0000000215 0.0000003924 0.0000005663 0.0000001536 0.0004442367 6.5114978074 0.0586722134 0.0030340083 0.3058473924 -0.0013747425 0.0239004755
1664955014.75282 -5.264288 123.071062 -0.249404 0.000296 0.000390 -0.669526 0.742789 0.0000007465 0.0000000284 -0.0000001728 0.0000005746 0.0000000713 0.0004442436 6.4950561327 0.0579428544 0.0030282582 0.3058132677 -0.0013747376 0.0239128816
1664955014.85282 -5.246909 122.916736 -0.246833 -0.000662 -0.000224 -0.669645 0.742681 0.0000007742 0.0000000479 0.0000006152 0.0000006022 -0.0000002860 0.0004442747 6.4786190287 0.0570179009 0.0030235841 0.3057882475 -0.0013766171 0.0239260674
1664955014.95282 -5.233920 122.765439 -0.247176 -0.000440 0.000042 -0.669166 0.743113 0.0000007715 0.0000000435 0.0000002953 0.0000005881 -0.0000003921 0.0004442573 6.4622917844 0.0562389307 0.0030183993 0.3057522669 -0.0013778661 0.0239385535
1664955015.05282 -5.223503 122.616200 -0.247804 -0.000816 -0.000335 -0.668344 0.743851 0.0000007542 0.0000000450 0.0000007871 0.0000005573 -0.0000002351 0.0004442408 6.4465530812 0.0557589338 0.0030138840 0.3057111613 -0.0013790729 0.0239513329
1664955015.15282 -5.209859 122.464071 -0.247805 -0.000808 -0.000993 -0.667933 0.744220 0.0000007566 0.0000000455 0.0000013184 0.0000005606 0.0000000749 0.0004442397 6.4308905447 0.0553660661 0.0030092362 0.3056694137 -0.0013807455 0.0239643525
1664955015.25282 -5.197672 122.314525 -0.242783 -0.000438 -0.000848 -0.667417 0.744684 0.0000007118 0.0000000452 0.0000009408 0.0000005624 0.0000003376 0.0004442370 6.4147402201 0.0547704197 0.0030050954 0.3056244596 -0.0013852120 0.0239738907
1664955015.35282 -5.180849 122.160431 -0.241340 -0.000629 -0.001453 -0.666958 0.745094 0.0000007008 0.0000000533 0.0000014541 0.0000005299 0.0000004696 0.0004442055 6.3992220379 0.0542449921 0.0030001914 0.3055831809 -0.0013869051 0.0239845147
1664955015.45282 -5.166116 122.005656 -0.241395 -0.000301 -0.001196 -0.666440 0.745558 0.0000007060 0.0000000513 0.0000010865 0.0000005301 0.0000005264 0.0004442078 6.3828908008 0.0534945410 0.0029951810 0.3055531396 -0.0013886609 0.0239975729
1664955015.55282 -5.149750 121.853461 -0.243876 -0.000966 -0.001628 -0.665860 0.746074 0.0000006834 0.0000000476 0.0000016852 0.0000005197 0.0000004017 0.0004441890 6.3669482110 0.0528481077 0.0029906242 0.3055101209 -0.0013914778 0.0240082290
1664955015.65282 -5.135075 121.703651 -0.243118 -0.001059 -0.001374 -0.665640 0.746271 0.0000006940 0.0000000430 0.0000016559 0.0000005223 0.0000001814 0.0004441989 6.3510835817 0.0521126030 0.0029859344 0.3054795410 -0.0013937201 0.0240211137
1664955015.75282 -5.120279 121.555236 -0.242542 -0.001622 -0.001417 -0.665182 0.746678 0.0000007150 0.0000000417 0.0000020590 0.0000005234 -0.0000001477 0.0004442054 6.3356157346 0.0514615917 0.0029810644 0.3054470979 -0.0013954673 0.0240344800
1664955015.85282 -5.107289 121.406558 -0.242299 -0.001538 -0.001878 -0.664714 0.747094 0.0000007177 0.0000000408 0.0000021887 0.0000005254 -0.0000000128 0.0004442110 6.3201505541 0.0508487300 0.0029762524 0.3054135822 -0.0013972490 0.0240475028
1664955015.95282 -5.103915 121.258783 -0.242803 -0.000700 -0.001766 -0.664305 0.747459 0.0000006685 0.0000000363 0.0000017563 0.0000005054 0.0000004331 0.0004441923 6.3045383921 0.0503375436 0.0029712947 0.3053705091 -0.0013991209 0.0240591744
1664955016.05282 -5.092838 121.107631 -0.243589 -0.000739 -0.002942 -0.663667 0.748022 0.0000006687 0.0000000417 0.0000025603 0.0000005040 0.0000012402 0.0004441769 6.2892616140 0.0503183556 0.0029662228 0.3053128478 -0.0013999426 0.0240717031
1664955016.15282 -5.078380 120.958506 -0.244839 -0.000959 -0.002740 -0.663018 0.748598 0.0000006785 0.0000000387 0.0000024819 0.0000004978 0.0000009829 0.0004441814 6.2734199892 0.0497813045 0.0029612327 0.3052765639 -0.0014012925 0.0240841193
1664955016.25282 -5.060257 120.805637 -0.245448 -0.001469 -0.002313 -0.662370 0.749172 0.0000006921 0.0000000246 0.0000025074 0.0000005000 0.0000003040 0.0004441929 6.2580562694 0.0490909952 0.0029567707 0.3052480334 -0.0014035313 0.0240973287
1664955016.35282 -5.045422 120.655896 -0.247204 -0.001419 -0.002046 -0.662102 0.749409 0.0000006824 0.0000000232 0.0000023042 0.0000004912 0.0000002481 0.0004441768 6.2422252638 0.0483716740 0.0029514634 0.3052146479 -0.0014038604 0.0241094635
1664955016.45282 -5.028510 120.503341 -0.247091 -0.001540 -0.002047 -0.661407 0.750023 0.0000007004 0.0000000119 0.0000023407 0.0000004971 0.0000000617 0.0004441810 6.2268514275 0.0477186766 0.0029469769 0.3051856157 -0.0014056567 0.0241229117
1664955016.55282 -5.010687 120.349537 -0.247625 -0.001177 -0.001610 -0.660658 0.750684 0.0000006981 0.0000000128 0.0000018448 0.0000005034 0.0000001693 0.0004441885 6.2110098473 0.0470096441 0.0029417926 0.3051590665 -0.0014065926 0.0241365904
1664955016.65282 -4.994750 120.193580 -0.248242 -0.000377 -0.001637 -0.660462 0.750857 0.0000007025 0.0000000073 0.0000013623 0.0000005146 0.0000006508 0.0004442034 6.1950824585 0.0463207072 0.0029371057 0.3051325467 -0.0014078980 0.0241506163
1664955016.75282 -4.979360 120.037425 -0.249891 -0.000040 -0.002094 -0.659432 0.751761 0.0000007258 -0.0000000001 0.0000015130 0.0000005328 0.0000012722 0.0004442160 6.1790283702 0.0456264195 0.0029322765 0.3051037258 -0.0014089386 0.0241642367
1664955016.85282 -4.960035 119.882134 -0.248075 0.000658 -0.000458 -0.659213 0.751956 0.0000006875 0.0000000047 0.0000001554 0.0000005334 0.0000008253 0.0004442262 6.1627399227 0.0449133299 0.0029291884 0.3050644233 -0.0014150459 0.0241736769
1664955016.95282 -4.936086 119.724303 -0.247048 -0.000476 0.000358 -0.658700 0.752405 0.0000006893 0.0000000067 0.0000003570 0.0000005251 -0.0000003666 0.0004441960 6.1472525756 0.0440248018 0.0029246281 0.3050358798 -0.0014165834 0.0241854223
1664955017.05282 -4.915244 119.567640 -0.246985 -0.000023 0.001379 -0.657974 0.753039 0.0000007046 0.0000000007 -0.0000006789 0.0000005324 -0.0000006957 0.0004441949 6.1309821111 0.0429947261 0.0029207486 0.3050196704 -0.0014196253 0.0241982303
1664955017.15282 -4.895482 119.414104 -0.247456 -0.000357 0.001352 -0.657632 0.753338 0.0000007107 -0.0000000020 -0.0000005114 0.0000005382 -0.0000010079 0.0004442005 6.1151792704 0.0420967088 0.0029173032 0.3049998895 -0.0014229827 0.0242112837
1664955017.25282 -4.875201 119.254037 -0.244408 0.000280 0.001035 -0.657325 0.753606 0.0000007036 -0.0000000176 -0.0000004975 0.0000005311 -0.0000003475 0.0004442060 6.0994038122 0.0413393938 0.0029137968 0.3049631527 -0.0014261827 0.0242222282
1664955017.35282 -4.854126 119.095530 -0.245150 0.001089 0.001343 -0.656432 0.754383 0.0000007246 -0.0000000170 -0.0000015011 0.0000005264 -0.0000001716 0.0004441912 6.0829001725 0.0404042005 0.0029083400 0.3049379950 -0.0014281413 0.0242352354
1664955017.45282 -4.830991 118.938565 -0.243761 0.000885 0.001304 -0.655719 0.755004 0.0000007511 -0.0000000189 -0.0000011311 0.0000005290 -0.0000001739 0.0004442024 6.0668446408 0.0394464097 0.0029035334 0.3049205841 -0.0014295998 0.0242499175
