# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1666059919.35136 6.736446 0.449781 0.305354 -0.004676 -0.007112 0.999768 0.019764 0.0000018638 0.0000000747 -0.0000036385 0.0000018654 -0.0000063334 0.0004201077 0.0078038392 0.0017678988 -0.0004448633 0.0245315027 -0.0002343629 0.0058806891
1666059919.45136 6.578252 0.457008 0.306039 -0.004602 -0.006798 0.999779 0.019370 0.0000018621 0.0000000673 -0.0000035193 0.0000018592 -0.0000059177 0.0004201577 0.0077938555 0.0018156369 -0.0004451742 0.0237424230 -0.0002381836 0.0058890069
1666059919.55136 6.418551 0.466119 0.306432 -0.005134 -0.006712 0.999779 0.019250 0.0000018789 0.0000000797 -0.0000040886 0.0000018595 -0.0000058775 0.0004201424 0.0077831725 0.0018669026 -0.0004449846 0.0229608685 -0.0002423577 0.0058971588
1666059919.65136 6.263165 0.471802 0.307443 -0.004986 -0.006870 0.999793 0.018507 0.0000018229 0.0000000470 -0.0000038092 0.0000018247 -0.0000060243 0.0004200819 0.0077703507 0.0019144324 -0.0004474119 0.0222020833 -0.0002460727 0.0059027443
1666059919.75136 6.105246 0.477073 0.305927 -0.004056 -0.007361 0.999786 0.018900 0.0000018320 0.0000000339 -0.0000031209 0.0000018396 -0.0000063728 0.0004201032 0.0077569951 0.0019695983 -0.0004481956 0.0214868344 -0.0002493077 0.0059103184
1666059919.85136 5.941168 0.483868 0.305450 -0.005571 -0.007644 0.999782 0.018602 0.0000018378 0.0000000568 -0.0000043330 0.0000018364 -0.0000065803 0.0004200735 0.0077427604 0.0020273668 -0.0004496055 0.0207589761 -0.0002531057 0.0059179259
1666059919.95136 5.784985 0.489387 0.306099 -0.005579 -0.008026 0.999792 0.017884 0.0000018403 0.0000000624 -0.0000043481 0.0000018509 -0.0000069108 0.0004200972 0.0077325450 0.0020846316 -0.0004501228 0.0200484091 -0.0002569974 0.0059261678
1666059920.05136 5.625638 0.496230 0.305280 -0.006067 -0.007506 0.999782 0.018508 0.0000018489 0.0000000668 -0.0000046759 0.0000018332 -0.0000066215 0.0004201075 0.0077233083 0.0021387722 -0.0004502521 0.0193788185 -0.0002604488 0.0059344086
1666059920.15136 5.470561 0.500061 0.306165 -0.006102 -0.007636 0.999790 0.017991 0.0000018703 0.0000000734 -0.0000047736 0.0000018345 -0.0000066282 0.0004201112 0.0077104228 0.0021992747 -0.0004508151 0.0187232566 -0.0002640664 0.0059429086
1666059920.25136 5.310432 0.503264 0.304861 -0.007023 -0.007814 0.999789 0.017669 0.0000018858 0.0000000855 -0.0000057122 0.0000018419 -0.0000068394 0.0004200917 0.0076990224 0.0022620841 -0.0004508426 0.0181035445 -0.0002679609 0.0059512808
1666059920.35136 5.155595 0.506415 0.302405 -0.006468 -0.007800 0.999799 0.017297 0.0000019028 0.0000000803 -0.0000051644 0.0000018493 -0.0000067047 0.0004201557 0.0076892864 0.0023247895 -0.0004509826 0.0175033108 -0.0002716406 0.0059596862
1666059920.45136 5.001392 0.507862 0.302800 -0.005784 -0.008297 0.999796 0.017492 0.0000018934 0.0000000775 -0.0000043466 0.0000018666 -0.0000070919 0.0004202001 0.0076785546 0.0023886170 -0.0004513314 0.0169417922 -0.0002749866 0.0059675058
1666059920.55136 4.848135 0.511325 0.304309 -0.006954 -0.008691 0.999789 0.017249 0.0000019676 0.0000001248 -0.0000053428 0.0000019014 -0.0000076182 0.0004201930 0.0076652639 0.0024566051 -0.0004512842 0.0163878115 -0.0002785511 0.0059757161
1666059920.65136 4.697375 0.512508 0.305957 -0.007419 -0.009490 0.999779 0.017239 0.0000020012 0.0000001411 -0.0000057177 0.0000019348 -0.0000083051 0.0004201911 0.0076539735 0.0025212817 -0.0004511642 0.0158690478 -0.0002820267 0.0059838779
1666059920.75136 4.549293 0.518209 0.306963 -0.006823 -0.008548 0.999799 0.016804 0.0000020063 0.0000001217 -0.0000053696 0.0000018934 -0.0000076142 0.0004201964 0.0076442294 0.0025803471 -0.0004517516 0.0153745639 -0.0002854519 0.0059913901
1666059920.85136 4.399767 0.522881 0.306130 -0.006415 -0.007745 0.999818 0.016236 0.0000020504 0.0000001167 -0.0000050267 0.0000018924 -0.0000070109 0.0004202711 0.0076363582 0.0026401599 -0.0004520732 0.0149024618 -0.0002886625 0.0060001732
1666059920.95135 4.248881 0.527302 0.306153 -0.006707 -0.007925 0.999819 0.015943 0.0000020891 0.0000001140 -0.0000053042 0.0000019126 -0.0000069987 0.0004202845 0.0076277121 0.0027046529 -0.0004521256 0.0144395843 -0.0002923426 0.0060084870
1666059921.05134 4.099828 0.531230 0.304173 -0.004383 -0.009121 0.999850 0.014029 0.0000021112 0.0000000328 -0.0000034571 0.0000019403 -0.0000076254 0.0004203604 0.0076224737 0.0027677154 -0.0004520728 0.0140041794 -0.0002955126 0.0060189246
1666059921.15133 3.948548 0.534077 0.305209 -0.002781 -0.008926 0.999877 0.012577 0.0000020614 0.0000000433 -0.0000019683 0.0000019941 -0.0000080307 0.0004204129 0.0076180007 0.0028320132 -0.0004520142 0.0135683639 -0.0002991051 0.0060281756
1666059921.25132 3.787075 0.535811 0.304406 -0.003113 -0.008575 0.999907 0.010177 0.0000021562 0.0000000859 -0.0000024206 0.0000020187 -0.0000071645 0.0004205373 0.0076128093 0.0029009501 -0.0004531271 0.0131360426 -0.0003023604 0.0060380127
1666059921.35132 3.623503 0.538077 0.302876 -0.002822 -0.009116 0.999922 0.008086 0.0000021943 0.0000001145 -0.0000023743 0.0000020195 -0.0000075428 0.0004204659 0.0076025932 0.0029804799 -0.0004524543 0.0127065580 -0.0003070410 0.0060475570
1666059921.45131 3.448085 0.541062 0.297351 -0.004497 -0.008854 0.999950 0.001013 0.0000020597 0.0000000974 -0.0000036511 0.0000020302 -0.0000080177 0.0004204608 0.0075916676 0.0030583407 -0.0004517504 0.0123003885 -0.0003115204 0.0060574834
1666059921.55130 3.283600 0.538272 0.294235 0.008612 0.010211 -0.999795 0.015196 0.0000021205 0.0000001779 -0.0000069534 0.0000020654 -0.0000088370 0.0004204460 0.0075808753 0.0031311464 -0.0004518711 0.0119305161 -0.0003152645 0.0060670210
1666059921.65129 3.145342 0.545710 0.289039 0.007563 0.007500 -0.999312 0.035533 0.0000020893 0.0000001317 -0.0000065823 0.0000019696 -0.0000062262 0.0004206887 0.0075681384 0.0031885593 -0.0004516970 0.0116263973 -0.0003178159 0.0060752269
1666059921.75129 3.019893 0.538836 0.287760 0.005120 0.007685 -0.998472 0.054490 0.0000020529 0.0000001165 -0.0000044498 0.0000020120 -0.0000064100 0.0004209212 0.0075486790 0.0032450426 -0.0004522553 0.0113703134 -0.0003210355 0.0060833667
1666059921.85129 2.897196 0.527260 0.283760 0.002422 0.007081 -0.997310 0.072914 0.0000021610 0.0000001244 -0.0000023301 0.0000020374 -0.0000058612 0.0004211439 0.0075247039 0.0033034158 -0.0004531365 0.0111390450 -0.0003244903 0.0060912514
1666059921.95129 2.776153 0.511027 0.284845 0.004006 0.008322 -0.996150 0.087173 0.0000022196 0.0000001834 -0.0000038294 0.0000020413 -0.0000069414 0.0004211933 0.0074907373 0.0033737253 -0.0004535409 0.0109004170 -0.0003278097 0.0060979646
1666059922.05128 2.666527 0.497919 0.289393 0.003831 0.007468 -0.994278 0.106493 0.0000021528 0.0000001388 -0.0000035752 0.0000019326 -0.0000065350 0.0004212959 0.0074587026 0.0034309949 -0.0004527824 0.0106927984 -0.0003300915 0.0060991013
1666059922.15128 2.547455 0.472934 0.290649 0.001606 0.007099 -0.992859 0.119076 0.0000021357 0.0000000891 -0.0000017942 0.0000019081 -0.0000058700 0.0004214488 0.0074301138 0.0034930427 -0.0004511491 0.0105129790 -0.0003330259 0.0061058516
1666059922.25128 2.421642 0.435391 0.294325 0.003482 0.008860 -0.990983 0.133646 0.0000021615 0.0000001076 -0.0000037301 0.0000019150 -0.0000072296 0.0004214920 0.0073882917 0.0035713495 -0.0004517440 0.0103149888 -0.0003371440 0.0061099102
1666059922.35128 2.304692 0.418872 0.296939 0.003566 0.004772 -0.986969 0.160800 0.0000020999 0.0000000699 -0.0000034617 0.0000017957 -0.0000035632 0.0004217620 0.0073558575 0.0036212046 -0.0004507673 0.0101455476 -0.0003399644 0.0061144633
1666059922.45128 2.191051 0.387982 0.296178 0.001933 0.001760 -0.985761 0.168132 0.0000019809 0.0000000519 -0.0000018061 0.0000017408 -0.0000013755 0.0004218324 0.0073130924 0.0036835001 -0.0004474359 0.0099893195 -0.0003412791 0.0061185518
1666059922.55129 2.071393 0.336208 0.296580 0.002854 0.006452 -0.983323 0.181731 0.0000020232 0.0000000820 -0.0000032546 0.0000017931 -0.0000051068 0.0004218737 0.0072601074 0.0037581278 -0.0004457939 0.0098379270 -0.0003446867 0.0061244513
1666059922.65129 1.961260 0.302756 0.295769 0.003287 0.005857 -0.978523 0.206028 0.0000020859 0.0000000668 -0.0000036383 0.0000017852 -0.0000045527 0.0004220669 0.0072208767 0.0038099142 -0.0004467152 0.0097060667 -0.0003498037 0.0061301608
1666059922.75129 1.860394 0.264258 0.296316 0.001984 0.003976 -0.975912 0.218121 0.0000020925 0.0000000299 -0.0000022960 0.0000017626 -0.0000033208 0.0004222195 0.0071799522 0.0038562479 -0.0004462856 0.0095973872 -0.0003522208 0.0061326630
1666059922.85129 1.765995 0.209622 0.298245 0.005150 0.008797 -0.972448 0.232895 0.0000021247 0.0000000753 -0.0000059356 0.0000018507 -0.0000066838 0.0004221971 0.0071332190 0.0039109045 -0.0004449816 0.0095007243 -0.0003550505 0.0061352657
1666059922.95129 1.686923 0.181707 0.297407 0.003917 0.006055 -0.966219 0.257622 0.0000020698 0.0000000139 -0.0000045988 0.0000017965 -0.0000042694 0.0004224894 0.0070997269 0.0039419392 -0.0004442410 0.0094223298 -0.0003576538 0.0061372583
1666059923.05130 1.616545 0.142846 0.297107 0.000431 0.004917 -0.964061 0.265636 0.0000020322 -0.0000000479 -0.0000015484 0.0000018137 -0.0000039929 0.0004226349 0.0070692720 0.0039756842 -0.0004415075 0.0093629746 -0.0003583408 0.0061383929
1666059923.15131 1.548075 0.095892 0.291112 0.001780 0.009073 -0.957202 0.289274 0.0000019388 0.0000000184 -0.0000040239 0.0000018676 -0.0000069091 0.0004226751 0.0070240123 0.0039978930 -0.0004386868 0.0092926294 -0.0003583454 0.0061347049
1666059923.25132 1.478020 0.076055 0.289264 0.002506 0.001317 -0.951919 0.306336 0.0000019323 -0.0000000584 -0.0000024757 0.0000017687 -0.0000005844 0.0004229604 0.0070043944 0.0040157074 -0.0004363123 0.0092438364 -0.0003594707 0.0061359280
1666059923.35133 1.427886 0.032723 0.287933 0.003507 0.004306 -0.950391 0.311007 0.0000019470 -0.0000000498 -0.0000040151 0.0000018036 -0.0000026780 0.0004229964 0.0069730244 0.0040384242 -0.0004323403 0.0092070790 -0.0003594121 0.0061352394
1666059923.45133 1.386924 0.001249 0.286577 0.003146 0.003693 -0.947279 0.320374 0.0000019300 -0.0000000624 -0.0000035535 0.0000018102 -0.0000023086 0.0004231102 0.0069506525 0.0040529121 -0.0004290615 0.0091787138 -0.0003593197 0.0061325315
1666059923.55134 1.348290 -0.031570 0.283987 0.001100 0.002275 -0.943913 0.330184 0.0000018750 -0.0000000787 -0.0000016538 0.0000017895 -0.0000016608 0.0004232073 0.0069258191 0.0040627767 -0.0004269265 0.0091503493 -0.0003590909 0.0061238971
1666059923.65134 1.306648 -0.071853 0.285298 0.000350 0.003876 -0.941105 0.338093 0.0000018028 -0.0000000413 -0.0000013114 0.0000017115 -0.0000031784 0.0004231840 0.0068882733 0.0040655151 -0.0004209161 0.0091078082 -0.0003553777 0.0061073112
1666059923.75135 1.258719 -0.118504 0.283419 -0.002929 0.003626 -0.939140 0.343503 0.0000018222 -0.0000000747 0.0000012788 0.0000017434 -0.0000040072 0.0004232317 0.0068643129 0.0040798657 -0.0004180399 0.0090825874 -0.0003555526 0.0061034257
1666059923.85136 1.199446 -0.175193 0.281232 -0.003827 0.004369 -0.936035 0.351859 0.0000018392 -0.0000000710 0.0000017053 0.0000017764 -0.0000047437 0.0004233234 0.0068367278 0.0040983306 -0.0004151304 0.0090557945 -0.0003558153 0.0061010594
1666059923.95136 1.128172 -0.239215 0.279315 -0.003443 0.004174 -0.933456 0.358652 0.0000018508 -0.0000000519 0.0000013591 0.0000017963 -0.0000045049 0.0004234511 0.0068100413 0.0041172455 -0.0004117145 0.0090289140 -0.0003559877 0.0060993982
1666059924.05137 1.052303 -0.309486 0.276301 -0.001473 0.005524 -0.931329 0.364135 0.0000018486 -0.0000000250 -0.0000005114 0.0000018353 -0.0000049594 0.0004235515 0.0067857157 0.0041343831 -0.0004078545 0.0090053158 -0.0003552766 0.0060973372
1666059924.15137 0.975145 -0.376396 0.279086 0.003125 0.006919 -0.927045 0.374873 0.0000018435 0.0000000270 -0.0000043939 0.0000017564 -0.0000046263 0.0004235337 0.0067636877 0.0041425308 -0.0004035768 0.0089775053 -0.0003502165 0.0060852067
1666059924.25137 0.911900 -0.424875 0.276405 0.003025 0.005399 -0.919962 0.391958 0.0000019007 0.0000000346 -0.0000041790 0.0000017659 -0.0000034469 0.0004237521 0.0067500137 0.0041464300 -0.0004020266 0.0089632552 -0.0003506476 0.0060843007
1666059924.35138 0.860214 -0.470277 0.275426 0.003027 0.005670 -0.910675 0.413073 0.0000019192 0.0000000472 -0.0000042862 0.0000017811 -0.0000036833 0.0004239547 0.0067362406 0.0041446496 -0.0004007996 0.0089492655 -0.0003506841 0.0060818116
1666059924.45138 0.814601 -0.506058 0.274600 0.002842 0.003863 -0.899297 0.437312 0.0000019083 0.0000000270 -0.0000035950 0.0000017680 -0.0000021340 0.0004242163 0.0067228143 0.0041376942 -0.0004000299 0.0089329427 -0.0003501804 0.0060773717
1666059924.55138 0.778562 -0.540560 0.274849 0.002626 0.004812 -0.887475 0.460823 0.0000019149 0.0000000327 -0.0000038436 0.0000017772 -0.0000027239 0.0004244328 0.0067100285 0.0041284543 -0.0003989766 0.0089166028 -0.0003493434 0.0060706487
1666059924.65138 0.749620 -0.566370 0.275993 0.003075 0.005167 -0.874868 0.484325 0.0000019781 0.0000000349 -0.0000044607 0.0000017847 -0.0000026775 0.0004246516 0.0066984604 0.0041171566 -0.0003971884 0.0088998713 -0.0003484874 0.0060659454
1666059924.75138 0.728151 -0.587686 0.277811 0.004011 0.004235 -0.862827 0.505466 0.0000020607 0.0000000059 -0.0000048240 0.0000017901 -0.0000016255 0.0004248802 0.0066892853 0.0041072394 -0.0003965463 0.0088862028 -0.0003495299 0.0060600402
1666059924.85137 0.714428 -0.613242 0.277439 0.003305 0.003505 -0.850681 0.525660 0.0000020214 -0.0000000214 -0.0000040875 0.0000017453 -0.0000012740 0.0004250875 0.0066805194 0.0040966918 -0.0003948900 0.0088711249 -0.0003474968 0.0060492740
1666059924.95137 0.706685 -0.649985 0.277632 0.002024 0.004570 -0.839021 0.544077 0.0000021389 0.0000000286 -0.0000036214 0.0000017950 -0.0000025065 0.0004253337 0.0066727529 0.0040854220 -0.0003932024 0.0088595792 -0.0003484982 0.0060428921
1666059925.05137 0.693500 -0.693872 0.277263 -0.001120 0.003355 -0.828368 0.560174 0.0000021679 0.0000000272 -0.0000009893 0.0000018202 -0.0000032574 0.0004255704 0.0066685404 0.0040762737 -0.0003909134 0.0088529368 -0.0003493854 0.0060369884
1666059925.15137 0.676257 -0.757932 0.275410 -0.002107 0.004084 -0.824535 0.565793 0.0000021957 0.0000000313 -0.0000007612 0.0000018519 -0.0000043786 0.0004256812 0.0066717043 0.0040691596 -0.0003871549 0.0088531647 -0.0003491257 0.0060312808
1666059925.25137 0.641951 -0.844872 0.267966 -0.001653 0.006900 -0.822406 0.568857 0.0000019738 0.0000000801 -0.0000021644 0.0000017026 -0.0000063788 0.0004254929 0.0066676116 0.0040382902 -0.0003785078 0.0088181181 -0.0003370025 0.0060079041
1666059925.35137 0.605746 -0.936664 0.265117 0.002006 0.010335 -0.819972 0.572307 0.0000020642 0.0000001509 -0.0000064058 0.0000017041 -0.0000066736 0.0004254432 0.0066862476 0.0040234018 -0.0003739436 0.0088214839 -0.0003356209 0.0060035823
1666059925.45137 0.573157 -1.030270 0.260337 0.007405 0.015486 -0.818571 0.574149 0.0000023784 0.0000002763 -0.0000128436 0.0000017261 -0.0000074269 0.0004251524 0.0067124120 0.0040043342 -0.0003692502 0.0088233731 -0.0003340615 0.0059996561
1666059925.55137 0.533405 -1.097461 0.260359 0.011741 0.010405 -0.816086 0.577717 0.0000024190 0.0000000981 -0.0000132249 0.0000016042 -0.0000015553 0.0004252882 0.0067362121 0.0039869138 -0.0003653224 0.0088305003 -0.0003323118 0.0059954657
1666059925.65137 0.495024 -1.155135 0.261444 0.015506 0.004868 -0.812160 0.583208 0.0000024336 -0.0000001100 -0.0000132432 0.0000016380 0.0000044340 0.0004252856 0.0067576078 0.0039685156 -0.0003625730 0.0088377995 -0.0003317198 0.0059910404
1666059925.75137 0.474864 -1.216274 0.263293 0.013856 0.003510 -0.805993 0.591752 0.0000022643 -0.0000000842 -0.0000112784 0.0000016091 0.0000046059 0.0004254344 0.0067810361 0.0039483421 -0.0003612136 0.0088356484 -0.0003309372 0.0059828073
1666059925.85137 0.458312 -1.276541 0.261594 0.011222 0.001667 -0.790821 0.611942 0.0000021577 -0.0000000336 -0.0000085587 0.0000015959 0.0000042821 0.0004257998 0.0068076543 0.0039273232 -0.0003606698 0.0088322123 -0.0003317709 0.0059757930
1666059925.95137 0.448181 -1.345175 0.263982 0.007521 0.002169 -0.777880 0.628364 0.0000020850 0.0000000048 -0.0000062487 0.0000015603 0.0000024298 0.0004261227 0.0068437862 0.0039069908 -0.0003595538 0.0088299804 -0.0003320005 0.0059701926
1666059926.05137 0.425080 -1.410615 0.268990 0.010209 -0.001832 -0.764828 0.644151 0.0000020362 -0.0000000645 -0.0000056016 0.0000016458 0.0000066613 0.0004262459 0.0068839425 0.0038822225 -0.0003573169 0.0088329465 -0.0003306612 0.0059648773
1666059926.15137 0.426491 -1.483291 0.276379 0.001047 0.000307 -0.761018 0.648730 0.0000019584 0.0000000124 -0.0000007598 0.0000015438 0.0000003458 0.0004265146 0.0069321284 0.0038686395 -0.0003543188 0.0088316898 -0.0003285900 0.0059611442
1666059926.25137 0.426707 -1.558426 0.276802 -0.005424 0.000765 -0.757457 0.652862 0.0000019683 -0.0000000181 0.0000031430 0.0000015789 -0.0000035931 0.0004265365 0.0069891007 0.0038532025 -0.0003509949 0.0088316735 -0.0003275325 0.0059594732
1666059926.35137 0.410854 -1.627995 0.276622 -0.007622 -0.004042 -0.755274 0.655353 0.0000019550 -0.0000000123 0.0000072084 0.0000015297 -0.0000015318 0.0004264576 0.0070417690 0.0038304678 -0.0003477183 0.0088310212 -0.0003247273 0.0059533358
1666059926.45137 0.399060 -1.686835 0.274395 -0.011641 -0.010180 -0.755359 0.655129 0.0000022289 0.0000000056 0.0000131924 0.0000015253 -0.0000001335 0.0004261738 0.0070965496 0.0038112675 -0.0003446125 0.0088354297 -0.0003238903 0.0059509644
1666059926.55137 0.381360 -1.746289 0.276758 -0.008486 -0.014753 -0.750043 0.661170 0.0000022557 0.0000001558 0.0000137681 0.0000015691 0.0000044720 0.0004261679 0.0071525498 0.0037889403 -0.0003421066 0.0088416708 -0.0003230174 0.0059464336
1666059926.65138 0.370526 -1.807046 0.281189 -0.006907 -0.016065 -0.745036 0.666795 0.0000022316 0.0000002082 0.0000135184 0.0000016091 0.0000061753 0.0004262251 0.0072118434 0.0037698629 -0.0003397261 0.0088451073 -0.0003214157 0.0059408015
1666059926.75139 0.366488 -1.889826 0.284773 -0.005739 -0.014166 -0.737033 0.675684 0.0000021085 0.0000001629 0.0000116677 0.0000015812 0.0000054791 0.0004264706 0.0072912529 0.0037488801 -0.0003383487 0.0088425324 -0.0003215455 0.0059342303
1666059926.85139 0.360819 -1.977851 0.285046 -0.006778 -0.009723 -0.730425 0.682890 0.0000020258 0.0000000554 0.0000098820 0.0000015168 0.0000021360 0.0004267268 0.0073878265 0.0037248582 -0.0003362792 0.0088436062 -0.0003213597 0.0059290766
1666059926.95141 0.356888 -2.064938 0.292628 -0.006249 -0.008096 -0.729371 0.684042 0.0000019601 0.0000000297 0.0000085685 0.0000015033 0.0000015318 0.0004268058 0.0074896851 0.0037023749 -0.0003336447 0.0088468906 -0.0003196423 0.0059243517
1666059927.05141 0.361147 -2.156857 0.294483 -0.008016 -0.003057 -0.726684 0.686918 0.0000018975 -0.0000000476 0.0000067351 0.0000015152 -0.0000028551 0.0004269051 0.0076045486 0.0036863670 -0.0003314478 0.0088466296 -0.0003193867 0.0059207813
1666059927.15142 0.353377 -2.250605 0.293488 -0.006449 -0.002072 -0.726690 0.686932 0.0000018225 -0.0000000394 0.0000051364 0.0000015006 -0.0000025109 0.0004269468 0.0077296945 0.0036602332 -0.0003288346 0.0088504750 -0.0003183265 0.0059167939
1666059927.25143 0.347649 -2.340836 0.291167 -0.005368 -0.001472 -0.725541 0.688156 0.0000018626 -0.0000000325 0.0000041885 0.0000015040 -0.0000024699 0.0004269844 0.0078602330 0.0036357367 -0.0003258206 0.0088558078 -0.0003170297 0.0059156139
1666059927.35143 0.341474 -2.434389 0.295058 -0.004622 -0.001541 -0.724518 0.689239 0.0000018990 -0.0000000181 0.0000036324 0.0000015001 -0.0000018817 0.0004270259 0.0079982494 0.0036098448 -0.0003228094 0.0088606848 -0.0003155892 0.0059148692
1666059927.45144 0.333166 -2.531413 0.297877 -0.004306 -0.003543 -0.723391 0.690416 0.0000019212 -0.0000000052 0.0000047816 0.0000014956 -0.0000004813 0.0004270304 0.0081549097 0.0035815389 -0.0003200366 0.0088681784 -0.0003146663 0.0059139441
